539933 483113 0.000000
539933 482113 0.000000
539933 481113 0.000000
539933 480113 0.000000
539933 479113 0.000000
539933 478113 0.000000
539933 477113 0.000000
539933 476113 0.000000
539933 475113 0.000000
539933 474113 0.000000
539933 473113 0.000000
539933 472113 0.000000
539933 471113 0.000000
539933 470113 0.000000
539933 469113 0.000000
539933 468113 0.000000
539933 467113 0.000000
539933 466113 0.000000
539933 465113 0.000000
539933 464113 0.000000
539933 463113 0.000000
539933 462113 0.000000
539933 461113 0.000000
539933 460113 0.000000
539933 459113 0.000000
539933 458113 0.000000
539933 457113 0.000000
539933 456113 0.000000
539933 455113 0.000000
539933 454113 0.000000
539933 453113 0.000000
539933 452113 0.000000
539933 451113 0.000000
539933 450113 0.000000
539933 449113 0.000000
539933 448113 0.000000
539933 447113 0.000000
539933 446113 0.000000
539933 445113 0.000000
539933 444113 0.000000
539933 443113 0.000000
539933 442113 0.000000
539933 441113 0.000000
539933 440113 0.000000
539933 439113 0.000000
539933 438113 0.000000
539933 437113 0.000000
539933 436113 0.000000
539933 435113 0.000000
539933 434113 0.000000
539933 433113 0.000000
539933 432113 0.000000
539933 431113 0.000000
539933 430113 0.000000
539933 429113 0.000000
539933 428113 0.000000
539933 427113 0.000000
539933 426113 0.000000
539933 425113 0.000000
539933 424113 0.000000
539933 423113 0.000000
539933 422113 1.500000
539933 421113 0.000000
539933 420113 0.000000
539933 419113 0.000000
539933 418113 0.000000
539933 417113 0.000000
539933 416113 0.000000
539933 415113 0.000000
539933 414113 0.000000
539933 413113 0.000000
539933 412113 0.000000
539933 411113 0.000000
539933 410113 0.000000
539933 409113 0.000000
539933 408113 0.000000
539933 407113 0.000000
539933 406113 0.000000
539933 405113 0.000000
539933 404113 0.000000
539933 403113 0.000000
539933 402113 0.000000
539933 401113 0.000000
539933 400113 0.000000
539933 399113 0.000000
539933 398113 0.000000
539933 397113 0.000000
539933 396113 0.000000
539933 395113 0.000000
539933 394113 0.000000
539933 393113 0.000000
539933 392113 0.000000
539933 391113 0.000000
539933 390113 0.000000
539933 389113 0.000000
539933 388113 0.000000
539933 387113 0.000000
539933 386113 0.000000
539933 385113 0.000000
539933 384113 0.000000
539933 383113 0.000000
540933 483113 0.000000
540933 482113 0.000000
540933 481113 0.000000
540933 480113 0.000000
540933 479113 0.000000
540933 478113 0.000000
540933 477113 0.000000
540933 476113 0.000000
540933 475113 0.000000
540933 474113 0.000000
540933 473113 0.000000
540933 472113 0.000000
540933 471113 0.000000
540933 470113 0.000000
540933 469113 0.000000
540933 468113 0.000000
540933 467113 0.000000
540933 466113 0.000000
540933 465113 0.000000
540933 464113 0.000000
540933 463113 0.000000
540933 462113 0.000000
540933 461113 0.000000
540933 460113 0.000000
540933 459113 0.000000
540933 458113 0.000000
540933 457113 0.000000
540933 456113 0.000000
540933 455113 0.000000
540933 454113 0.000000
540933 453113 0.000000
540933 452113 0.000000
540933 451113 0.000000
540933 450113 0.000000
540933 449113 0.000000
540933 448113 0.000000
540933 447113 0.000000
540933 446113 0.000000
540933 445113 0.000000
540933 444113 0.000000
540933 443113 0.000000
540933 442113 0.000000
540933 441113 0.000000
540933 440113 0.000000
540933 439113 0.000000
540933 438113 0.000000
540933 437113 0.000000
540933 436113 0.000000
540933 435113 0.000000
540933 434113 0.000000
540933 433113 0.000000
540933 432113 0.000000
540933 431113 0.000000
540933 430113 0.000000
540933 429113 0.000000
540933 428113 0.000000
540933 427113 0.000000
540933 426113 1.500000
540933 425113 1.500000
540933 424113 1.500000
540933 423113 1.500000
540933 422113 1.500000
540933 421113 1.500000
540933 420113 1.500000
540933 419113 1.500000
540933 418113 1.500000
540933 417113 0.000000
540933 416113 0.000000
540933 415113 0.000000
540933 414113 0.000000
540933 413113 0.000000
540933 412113 0.000000
540933 411113 0.000000
540933 410113 0.000000
540933 409113 0.000000
540933 408113 0.000000
540933 407113 0.000000
540933 406113 0.000000
540933 405113 0.000000
540933 404113 0.000000
540933 403113 0.000000
540933 402113 0.000000
540933 401113 0.000000
540933 400113 0.000000
540933 399113 0.000000
540933 398113 0.000000
540933 397113 0.000000
540933 396113 0.000000
540933 395113 0.000000
540933 394113 0.000000
540933 393113 0.000000
540933 392113 0.000000
540933 391113 0.000000
540933 390113 0.000000
540933 389113 0.000000
540933 388113 0.000000
540933 387113 0.000000
540933 386113 0.000000
540933 385113 0.000000
540933 384113 0.000000
540933 383113 0.000000
541933 483113 0.000000
541933 482113 0.000000
541933 481113 0.000000
541933 480113 0.000000
541933 479113 0.000000
541933 478113 0.000000
541933 477113 0.000000
541933 476113 0.000000
541933 475113 0.000000
541933 474113 0.000000
541933 473113 0.000000
541933 472113 0.000000
541933 471113 0.000000
541933 470113 0.000000
541933 469113 0.000000
541933 468113 0.000000
541933 467113 0.000000
541933 466113 0.000000
541933 465113 0.000000
541933 464113 0.000000
541933 463113 0.000000
541933 462113 0.000000
541933 461113 0.000000
541933 460113 0.000000
541933 459113 0.000000
541933 458113 0.000000
541933 457113 0.000000
541933 456113 0.000000
541933 455113 0.000000
541933 454113 0.000000
541933 453113 0.000000
